Start Date,End Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
"Dec 18, 2022","Dec 18, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,makeup by cindy joseph,BROAD,hydrating makeup,7,1,14.2857%,$0.85,0.85,0.00,,0.00,0,0,0.0000%,,,,
"Dec 20, 2022","Dec 20, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,makeup by cindy joseph,BROAD,makeup highlighter,105,1,0.9524%,$1.07,1.07,0.00,,0.00,0,0,0.0000%,,,,
"Dec 19, 2022","Dec 19, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,cindy joseph boom makeup sticks,BROAD,seint cream makeup palette all in one,9,2,22.2222%,$0.91,1.82,0.00,,0.00,0,0,0.0000%,,,,
"Dec 18, 2022","Dec 18, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,boomstick color and glimmer,BROAD,broomstick rose nude,6,1,16.6667%,$1.03,1.03,0.00,,0.00,0,0,0.0000%,,,,
"Dec 16, 2022","Dec 16, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,boom color by cindy joseph for older women,BROAD,blushes for cheeks,9,1,11.1111%,$0.76,0.76,0.00,,0.00,0,0,0.0000%,,,,
"Dec 15, 2022","Dec 18, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,boom moisturizing stick,BROAD,charlotte tilbury,9591,27,0.2815%,$0.90,24.34,0.00,,0.00,0,0,0.0000%,,,,
"Dec 17, 2022","Dec 17, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,boom moisturizing stick,BROAD,lumi glotion,141,1,0.7092%,$0.91,0.91,0.00,,0.00,0,0,0.0000%,,,,
"Dec 21, 2022","Dec 21, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,boom stick for face,BROAD,face highlighters & luminizers,3,1,33.3333%,$0.76,0.76,79.00,0.9620%,103.95,1,1,100.0000%,,,,
"Dec 18, 2022","Dec 18, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_p_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_p_storefront spotlight_omg,make up boom,PHRASE,natural make up boom stick,1,1,100.0000%,$0.43,0.43,0.00,,0.00,0,0,0.0000%,,,,
"Dec 20, 2022","Dec 20, 2022",Boomstick Glimmer,USD,Boomstick Glimmer_B08TZD3G7J_dis_nb_sb_kw_p_omg,AMS_Ads_Boomstick Glimmer_B08TZD3G7J_dis_nb_sb_kw_p_omg,highlight makeup,PHRASE,highlight makeup,18,1,5.5556%,$1.61,1.61,0.00,,0.00,0,0,0.0000%,,,,
"Dec 15, 2022","Dec 18, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,cindy joseph boom makeup sticks,BROAD,all in one makeup palette,407,6,1.4742%,$0.82,4.89,0.00,,0.00,0,0,0.0000%,,,,
"Dec 17, 2022","Dec 17, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,cindy joseph boom makeup sticks,BROAD,all natural makeup,15,1,6.6667%,$0.97,0.97,0.00,,0.00,0,0,0.0000%,,,,
"Dec 18, 2022","Dec 18, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,cindy joseph boom makeup sticks,BROAD,face balm makeup,4,1,25.0000%,$0.82,0.82,0.00,,0.00,0,0,0.0000%,,,,
"Dec 16, 2022","Dec 16, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,cindy joseph boom makeup sticks,BROAD,face sculpting makeup,5,1,20.0000%,$0.70,0.70,0.00,,0.00,0,0,0.0000%,,,,
"Dec 16, 2022","Dec 16, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,cindy joseph boom makeup sticks,BROAD,face shaping makeup,10,1,10.0000%,$0.95,0.95,0.00,,0.00,0,0,0.0000%,,,,
"Dec 17, 2022","Dec 17, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,cindy joseph boom makeup sticks,BROAD,light pink makeup,2,1,50.0000%,$0.50,0.50,0.00,,0.00,0,0,0.0000%,,,,
"Dec 17, 2022","Dec 18, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,cindy joseph boom makeup sticks,BROAD,pixi makeup products,22,2,9.0909%,$0.80,1.59,0.00,,0.00,0,0,0.0000%,,,,
"Dec 18, 2022","Dec 18, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,boom sticks stick women,BROAD,beauty sticks,2,1,50.0000%,$0.91,0.91,0.00,,0.00,0,0,0.0000%,,,,
"Dec 19, 2022","Dec 19, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,boomstick color and glimmer,BROAD,elf monochromatic multistick dazzling peony,4,1,25.0000%,$1.07,1.07,0.00,,0.00,0,0,0.0000%,,,,
"Dec 15, 2022","Dec 15, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_b_storefront spotlight_omg,boomstick color and glimmer,BROAD,lip and cheek stain,1,1,100.0000%,$1.07,1.07,0.00,,0.00,0,0,0.0000%,,,,
"Dec 19, 2022","Dec 19, 2022",Boomstick Trio,USD,All Products_dis_br_sb_kw_p_storefront spotlight_omg,AMS_Ads_All Products_dis_br_sb_kw_p_storefront spotlight_omg,boom silk moisturizer by cindy joseph,PHRASE,boom silk moisturizer by cindy joseph,1,1,100.0000%,$0.85,0.85,0.00,,0.00,0,0,0.0000%,,,,
"Dec 17, 2022","Dec 17, 2022",Boomstick Trio,USD,All Products_dis_nb_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_nb_sb_kw_b_storefront spotlight_omg,makeup older women,BROAD,contouring makeup kit for older women,2,1,50.0000%,$0.88,0.88,0.00,,0.00,0,0,0.0000%,,,,
"Dec 19, 2022","Dec 19, 2022",Boomstick Trio,USD,All Products_dis_nb_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_nb_sb_kw_b_storefront spotlight_omg,makeup older women,BROAD,makeup kit for older women,4,1,25.0000%,$0.88,0.88,0.00,,0.00,0,0,0.0000%,,,,
"Dec 16, 2022","Dec 16, 2022",Boomstick Trio,USD,All Products_dis_nb_sb_kw_b_storefront spotlight_omg,AMS_Ads_All Products_dis_nb_sb_kw_b_storefront spotlight_omg,makeup older women,BROAD,womens makeup on sale,8,1,12.5000%,$0.85,0.85,0.00,,0.00,0,0,0.0000%,,,,
